patch,map,agent,win_rate,total_games,wins
9.0,Haven,skye,66.67,6,4
9.0,Haven,cypher,64.29,42,27
9.0,Haven,neon,60.0,30,18
9.0,Haven,viper,57.14,7,4
9.0,Haven,omen,52.11,71,37
9.0,Haven,sova,49.06,53,26
9.0,Haven,breach,44.0,50,22
9.0,Haven,killjoy,32.26,31,10
9.0,Haven,jett,31.25,32,10
9.0,Haven,gekko,0.0,3,0
9.0,Haven,kayo,0.0,2,0
9.0,Haven,clove,0.0,2,0
9.0,Haven,deadlock,0.0,1,0
9.0,Haven,astra,0.0,3,0
9.0,Haven,sage,0.0,2,0
9.0,Icebox,neon,66.67,6,4
9.0,Icebox,gekko,56.0,50,28
9.0,Icebox,viper,54.95,91,50
9.0,Icebox,jett,54.79,73,40
9.0,Icebox,killjoy,53.76,93,50
9.0,Icebox,harbor,47.83,23,11
9.0,Icebox,sova,45.95,74,34
9.0,Icebox,sage,44.44,18,8
9.0,Icebox,kayo,42.86,42,18
9.0,Icebox,clove,40.0,5,2
9.0,Icebox,omen,28.57,7,2
9.0,Icebox,reyna,28.57,7,2
9.0,Icebox,iso,25.0,4,1
9.0,Icebox,chamber,0.0,3,0
9.0,Icebox,skye,0.0,2,0
9.0,Icebox,cypher,0.0,2,0
9.0,Lotus,clove,100.0,4,4
9.0,Lotus,astra,100.0,4,4
9.0,Lotus,jett,87.5,8,7
9.0,Lotus,yoru,66.67,3,2
9.0,Lotus,kayo,62.5,8,5
9.0,Lotus,sova,60.0,15,9
9.0,Lotus,viper,57.45,47,27
9.0,Lotus,raze,55.38,65,36
9.0,Lotus,killjoy,54.35,46,25
9.0,Lotus,gekko,50.0,4,2
9.0,Lotus,fade,49.0,100,49
9.0,Lotus,omen,48.7,115,56
9.0,Lotus,breach,45.28,53,24
9.0,Lotus,cypher,43.1,58,25
9.0,Lotus,neon,40.0,50,20
9.0,Lotus,chamber,37.5,8,3
9.0,Lotus,deadlock,33.33,6,2
9.0,Lotus,skye,0.0,5,0
9.0,Lotus,brimstone,0.0,1,0
9.0,Split,gekko,100.0,4,4
9.0,Split,fade,77.78,9,7
9.0,Split,viper,61.54,26,16
9.0,Split,breach,56.52,23,13
9.0,Split,raze,55.0,40,22
9.0,Split,jett,50.0,8,4
9.0,Split,omen,50.0,40,20
9.0,Split,astra,50.0,4,2
9.0,Split,skye,47.37,19,9
9.0,Split,cypher,39.39,33,13
9.0,Split,yoru,0.0,8,0
9.0,Split,neon,0.0,4,0
9.0,Split,iso,0.0,2,0
9.0,Sunset,skye,100.0,2,2
9.0,Sunset,deadlock,100.0,2,2
9.0,Sunset,astra,100.0,5,5
9.0,Sunset,viper,100.0,3,3
9.0,Sunset,sage,83.33,12,10
9.0,Sunset,clove,80.0,5,4
9.0,Sunset,fade,64.29,14,9
9.0,Sunset,sova,53.73,67,36
9.0,Sunset,neon,51.56,64,33
9.0,Sunset,phoenix,50.0,2,1
9.0,Sunset,breach,48.39,62,30
9.0,Sunset,omen,47.46,118,56
9.0,Sunset,cypher,46.43,112,52
9.0,Sunset,raze,46.0,50,23
9.0,Sunset,gekko,45.45,33,15
9.0,Sunset,kayo,45.28,53,24
9.0,Sunset,jett,31.25,16,5
9.01,Abyss,jett,66.67,3,2
9.01,Abyss,kayo,60.0,5,3
9.01,Abyss,omen,57.14,7,4
9.01,Abyss,raze,50.0,2,1
9.01,Abyss,cypher,50.0,8,4
9.01,Abyss,sova,50.0,6,3
9.01,Abyss,astra,50.0,2,1
9.01,Abyss,yoru,50.0,2,1
9.01,Abyss,breach,33.33,3,1
9.01,Abyss,neon,0.0,1,0
9.01,Abyss,viper,0.0,1,0
9.01,Ascent,jett,75.0,4,3
9.01,Ascent,killjoy,50.0,6,3
9.01,Ascent,kayo,50.0,6,3
9.01,Ascent,omen,50.0,6,3
9.01,Ascent,sova,50.0,6,3
9.01,Ascent,raze,0.0,2,0
9.01,Bind,skye,66.67,3,2
9.01,Bind,viper,66.67,3,2
9.01,Bind,cypher,50.0,4,2
9.01,Bind,raze,50.0,4,2
9.01,Bind,omen,50.0,2,1
9.01,Bind,brimstone,50.0,2,1
9.01,Bind,breach,0.0,1,0
9.01,Bind,deadlock,0.0,1,0
9.01,Haven,raze,100.0,1,1
9.01,Haven,breach,57.14,7,4
9.01,Haven,sova,57.14,7,4
9.01,Haven,killjoy,57.14,7,4
9.01,Haven,omen,50.0,8,4
9.01,Haven,jett,50.0,6,3
9.01,Haven,viper,0.0,1,0
9.01,Haven,skye,0.0,1,0
9.01,Haven,cypher,0.0,1,0
9.01,Haven,neon,0.0,1,0
9.01,Icebox,sova,100.0,1,1
9.01,Icebox,sage,100.0,1,1
9.01,Icebox,viper,66.67,3,2
9.01,Icebox,jett,66.67,3,2
9.01,Icebox,killjoy,50.0,4,2
9.01,Icebox,kayo,33.33,3,1
9.01,Icebox,gekko,33.33,3,1
9.01,Icebox,harbor,0.0,1,0
9.01,Icebox,omen,0.0,1,0
9.01,Lotus,viper,100.0,2,2
9.01,Lotus,killjoy,100.0,2,2
9.01,Lotus,deadlock,100.0,1,1
9.01,Lotus,kayo,100.0,1,1
9.01,Lotus,raze,60.0,5,3
9.01,Lotus,omen,50.0,6,3
9.01,Lotus,fade,40.0,5,2
9.01,Lotus,cypher,25.0,4,1
9.01,Lotus,breach,0.0,3,0
9.01,Lotus,neon,0.0,1,0
9.01,Sunset,viper,100.0,1,1
9.01,Sunset,sage,100.0,1,1
9.01,Sunset,gekko,57.14,7,4
9.01,Sunset,omen,50.0,8,4
9.01,Sunset,kayo,50.0,2,1
9.01,Sunset,cypher,42.86,7,3
9.01,Sunset,breach,42.86,7,3
9.01,Sunset,raze,42.86,7,3
9.02,Abyss,omen,66.67,15,10
9.02,Abyss,harbor,66.67,6,4
9.02,Abyss,jett,62.96,27,17
9.02,Abyss,kayo,60.0,10,6
9.02,Abyss,cypher,52.0,25,13
9.02,Abyss,sova,51.52,33,17
9.02,Abyss,gekko,45.45,11,5
9.02,Abyss,astra,42.86,21,9
9.02,Abyss,viper,25.0,8,2
9.02,Abyss,yoru,25.0,8,2
9.02,Abyss,killjoy,0.0,5,0
9.02,Abyss,fade,0.0,1,0
9.02,Ascent,killjoy,75.0,4,3
9.02,Ascent,omen,62.5,8,5
9.02,Ascent,jett,62.5,8,5
9.02,Ascent,deadlock,50.0,4,2
9.02,Ascent,cypher,50.0,4,2
9.02,Ascent,sova,50.0,10,5
9.02,Ascent,kayo,50.0,6,3
9.02,Ascent,sage,0.0,2,0
9.02,Ascent,phoenix,0.0,2,0
9.02,Ascent,clove,0.0,2,0
9.02,Bind,deadlock,100.0,2,2
9.02,Bind,astra,100.0,7,7
9.02,Bind,gekko,55.56,27,15
9.02,Bind,fade,52.38,21,11
9.02,Bind,raze,50.0,30,15
9.02,Bind,yoru,50.0,6,3
9.02,Bind,chamber,50.0,2,1
9.02,Bind,viper,47.06,34,16
9.02,Bind,skye,46.67,15,7
9.02,Bind,brimstone,41.67,24,10
9.02,Bind,cypher,40.0,5,2
9.02,Bind,omen,20.0,5,1
9.02,Bind,neon,0.0,2,0
9.02,Haven,iso,100.0,4,4
9.02,Haven,skye,100.0,1,1
9.02,Haven,yoru,71.43,7,5
9.02,Haven,neon,58.33,12,7
9.02,Haven,cypher,55.0,20,11
9.02,Haven,sova,52.17,23,12
9.02,Haven,omen,50.0,26,13
9.02,Haven,viper,50.0,4,2
9.02,Haven,breach,43.75,16,7
9.02,Haven,killjoy,33.33,6,2
9.02,Haven,jett,20.0,5,1
9.02,Haven,raze,0.0,2,0
9.02,Haven,sage,0.0,2,0
9.02,Haven,gekko,0.0,2,0
9.02,Icebox,neon,71.43,7,5
9.02,Icebox,harbor,64.29,14,9
9.02,Icebox,sova,52.94,34,18
9.02,Icebox,viper,50.0,36,18
9.02,Icebox,killjoy,50.0,36,18
9.02,Icebox,gekko,50.0,16,8
9.02,Icebox,jett,45.83,24,11
9.02,Icebox,sage,25.0,4,1
9.02,Icebox,kayo,22.22,9,2
9.02,Lotus,clove,71.43,7,5
9.02,Lotus,chamber,66.67,3,2
9.02,Lotus,breach,56.25,16,9
9.02,Lotus,neon,55.56,9,5
9.02,Lotus,fade,53.85,52,28
9.02,Lotus,killjoy,53.12,32,17
9.02,Lotus,raze,51.11,45,23
9.02,Lotus,viper,50.0,38,19
9.02,Lotus,omen,50.0,56,28
9.02,Lotus,cypher,40.0,10,4
9.02,Lotus,deadlock,0.0,2,0
9.02,Lotus,astra,0.0,1,0
9.02,Lotus,gekko,0.0,2,0
9.02,Lotus,jett,0.0,4,0
9.02,Lotus,kayo,0.0,2,0
9.02,Lotus,skye,0.0,1,0
9.02,Sunset,kayo,78.57,14,11
9.02,Sunset,neon,61.9,21,13
9.02,Sunset,gekko,60.0,5,3
9.02,Sunset,omen,55.88,34,19
9.02,Sunset,sova,50.0,28,14
9.02,Sunset,cypher,50.0,36,18
9.02,Sunset,sage,50.0,2,1
9.02,Sunset,fade,40.0,5,2
9.02,Sunset,breach,36.36,22,8
9.02,Sunset,raze,35.29,17,6
9.02,Sunset,astra,0.0,4,0
9.02,Sunset,deadlock,0.0,2,0
9.04,Abyss,clove,100.0,2,2
9.04,Abyss,gekko,66.67,3,2
9.04,Abyss,yoru,66.67,6,4
9.04,Abyss,astra,60.0,5,3
9.04,Abyss,sova,52.63,19,10
9.04,Abyss,cypher,52.63,19,10
9.04,Abyss,omen,50.0,18,9
9.04,Abyss,jett,40.0,15,6
9.04,Abyss,kayo,36.36,11,4
9.04,Abyss,viper,0.0,1,0
9.04,Abyss,breach,0.0,1,0
9.04,Ascent,harbor,100.0,1,1
9.04,Ascent,brimstone,100.0,1,1
9.04,Ascent,fade,100.0,1,1
9.04,Ascent,neon,100.0,1,1
9.04,Ascent,yoru,100.0,4,4
9.04,Ascent,deadlock,100.0,3,3
9.04,Ascent,cypher,75.0,4,3
9.04,Ascent,omen,57.14,7,4
9.04,Ascent,sova,44.44,9,4
9.04,Ascent,kayo,25.0,4,1
9.04,Ascent,killjoy,20.0,5,1
9.04,Ascent,jett,16.67,6,1
9.04,Ascent,astra,0.0,2,0
9.04,Ascent,phoenix,0.0,2,0
9.04,Bind,deadlock,100.0,5,5
9.04,Bind,neon,100.0,4,4
9.04,Bind,cypher,75.0,8,6
9.04,Bind,skye,54.55,11,6
9.04,Bind,brimstone,53.33,15,8
9.04,Bind,fade,50.0,4,2
9.04,Bind,raze,33.33,12,4
9.04,Bind,viper,27.27,11,3
9.04,Bind,gekko,25.0,8,2
9.04,Bind,yoru,0.0,1,0
9.04,Bind,omen,0.0,1,0
9.04,Haven,skye,100.0,2,2
9.04,Haven,viper,100.0,2,2
9.04,Haven,cypher,62.5,8,5
9.04,Haven,omen,50.0,18,9
9.04,Haven,yoru,50.0,2,1
9.04,Haven,iso,50.0,2,1
9.04,Haven,jett,50.0,10,5
9.04,Haven,neon,50.0,6,3
9.04,Haven,breach,46.15,13,6
9.04,Haven,sova,43.75,16,7
9.04,Haven,killjoy,40.0,10,4
9.04,Haven,phoenix,0.0,1,0
9.04,Icebox,sage,100.0,1,1
9.04,Icebox,harbor,71.43,7,5
9.04,Icebox,sova,64.29,14,9
9.04,Icebox,jett,56.25,16,9
9.04,Icebox,viper,50.0,20,10
9.04,Icebox,killjoy,50.0,20,10
9.04,Icebox,reyna,50.0,2,1
9.04,Icebox,kayo,33.33,9,3
9.04,Icebox,omen,33.33,3,1
9.04,Icebox,gekko,14.29,7,1
9.04,Icebox,yoru,0.0,1,0
9.04,Lotus,yoru,100.0,1,1
9.04,Lotus,astra,100.0,1,1
9.04,Lotus,gekko,100.0,1,1
9.04,Lotus,deadlock,75.0,4,3
9.04,Lotus,kayo,75.0,4,3
9.04,Lotus,cypher,56.25,16,9
9.04,Lotus,raze,56.25,16,9
9.04,Lotus,omen,50.0,28,14
9.04,Lotus,viper,50.0,14,7
9.04,Lotus,killjoy,45.45,11,5
9.04,Lotus,fade,45.0,20,9
9.04,Lotus,breach,37.5,8,3
9.04,Lotus,neon,33.33,12,4
9.04,Lotus,sova,33.33,3,1
9.04,Lotus,clove,0.0,1,0
9.04,Sunset,clove,100.0,3,3
9.04,Sunset,fade,75.0,4,3
9.04,Sunset,neon,58.33,24,14
9.04,Sunset,kayo,57.14,7,4
9.04,Sunset,cypher,50.0,34,17
9.04,Sunset,breach,50.0,26,13
9.04,Sunset,sova,50.0,20,10
9.04,Sunset,omen,45.16,31,14
9.04,Sunset,gekko,40.0,10,4
9.04,Sunset,yoru,33.33,3,1
9.04,Sunset,raze,28.57,7,2
9.04,Sunset,phoenix,0.0,1,0
9.05,Ascent,killjoy,100.0,1,1
9.05,Ascent,omen,50.0,2,1
9.05,Ascent,jett,50.0,2,1
9.05,Ascent,sova,50.0,2,1
9.05,Ascent,kayo,50.0,2,1
9.05,Ascent,cypher,0.0,1,0
9.05,Bind,cypher,100.0,2,2
9.05,Bind,skye,75.0,4,3
9.05,Bind,brimstone,50.0,6,3
9.05,Bind,raze,50.0,6,3
9.05,Bind,viper,50.0,6,3
9.05,Bind,gekko,33.33,3,1
9.05,Bind,fade,0.0,2,0
9.05,Bind,yoru,0.0,1,0
9.05,Icebox,kayo,100.0,1,1
9.05,Icebox,jett,100.0,1,1
9.05,Icebox,sova,50.0,2,1
9.05,Icebox,killjoy,50.0,2,1
9.05,Icebox,viper,50.0,2,1
9.05,Icebox,gekko,0.0,1,0
9.05,Icebox,reyna,0.0,1,0
9.05,Lotus,gekko,100.0,2,2
9.05,Lotus,clove,100.0,2,2
9.05,Lotus,cypher,66.67,3,2
9.05,Lotus,breach,66.67,3,2
9.05,Lotus,raze,60.0,5,3
9.05,Lotus,killjoy,33.33,3,1
9.05,Lotus,viper,33.33,3,1
9.05,Lotus,fade,25.0,4,1
9.05,Lotus,omen,25.0,4,1
9.05,Lotus,neon,0.0,1,0
9.05,Sunset,raze,100.0,2,2
9.05,Sunset,breach,66.67,3,2
9.05,Sunset,cypher,50.0,4,2
9.05,Sunset,omen,50.0,4,2
9.05,Sunset,kayo,50.0,2,1
9.05,Sunset,sova,33.33,3,1
9.05,Sunset,neon,0.0,2,0
9.06,Ascent,killjoy,75.0,8,6
9.06,Ascent,omen,50.0,12,6
9.06,Ascent,sova,50.0,12,6
9.06,Ascent,kayo,50.0,12,6
9.06,Ascent,jett,50.0,12,6
9.06,Ascent,cypher,0.0,4,0
9.06,Bind,gekko,100.0,3,3
9.06,Bind,vyse,100.0,3,3
9.06,Bind,kayo,100.0,3,3
9.06,Bind,raze,75.0,4,3
9.06,Bind,brimstone,50.0,6,3
9.06,Bind,fade,0.0,2,0
9.06,Bind,cypher,0.0,3,0
9.06,Bind,neon,0.0,2,0
9.06,Bind,deadlock,0.0,2,0
9.06,Bind,skye,0.0,1,0
9.06,Bind,jett,0.0,1,0
9.06,Haven,astra,66.67,3,2
9.06,Haven,jett,66.67,3,2
9.06,Haven,sova,53.85,13,7
9.06,Haven,breach,53.85,13,7
9.06,Haven,cypher,50.0,14,7
9.06,Haven,neon,45.45,11,5
9.06,Haven,omen,45.45,11,5
9.06,Haven,skye,0.0,1,0
9.06,Haven,viper,0.0,1,0
9.06,Icebox,chamber,100.0,2,2
9.06,Icebox,gekko,100.0,2,2
9.06,Icebox,viper,50.0,4,2
9.06,Icebox,kayo,50.0,4,2
9.06,Icebox,jett,50.0,4,2
9.06,Icebox,killjoy,0.0,2,0
9.06,Icebox,sova,0.0,2,0
9.06,Lotus,clove,100.0,2,2
9.06,Lotus,breach,66.67,6,4
9.06,Lotus,neon,66.67,6,4
9.06,Lotus,omen,66.67,6,4
9.06,Lotus,fade,66.67,6,4
9.06,Lotus,cypher,50.0,4,2
9.06,Lotus,astra,0.0,2,0
9.06,Lotus,sova,0.0,2,0
9.06,Lotus,raze,0.0,2,0
9.06,Lotus,vyse,0.0,2,0
9.06,Lotus,chamber,0.0,2,0
9.06,Sunset,sage,100.0,4,4
9.06,Sunset,omen,60.0,10,6
9.06,Sunset,sova,50.0,12,6
9.06,Sunset,cypher,50.0,12,6
9.06,Sunset,neon,50.0,12,6
9.06,Sunset,breach,33.33,6,2
9.06,Sunset,clove,0.0,2,0
9.06,Sunset,kayo,0.0,2,0
9.07,Abyss,kayo,100.0,1,1
9.07,Abyss,omen,75.0,4,3
9.07,Abyss,yoru,66.67,3,2
9.07,Abyss,jett,60.0,5,3
9.07,Abyss,sova,60.0,5,3
9.07,Abyss,astra,50.0,4,2
9.07,Abyss,cypher,25.0,4,1
9.07,Abyss,breach,0.0,2,0
9.07,Abyss,viper,0.0,1,0
9.07,Abyss,fade,0.0,1,0
9.07,Ascent,astra,100.0,1,1
9.07,Ascent,yoru,100.0,1,1
9.07,Ascent,killjoy,53.85,13,7
9.07,Ascent,sova,50.0,16,8
9.07,Ascent,omen,50.0,16,8
9.07,Ascent,jett,50.0,16,8
9.07,Ascent,kayo,46.67,15,7
9.07,Ascent,cypher,0.0,2,0
9.07,Bind,chamber,100.0,2,2
9.07,Bind,jett,100.0,2,2
9.07,Bind,cypher,80.0,5,4
9.07,Bind,neon,66.67,6,4
9.07,Bind,raze,55.56,9,5
9.07,Bind,brimstone,55.56,9,5
9.07,Bind,gekko,50.0,10,5
9.07,Bind,fade,50.0,6,3
9.07,Bind,omen,50.0,6,3
9.07,Bind,breach,50.0,2,1
9.07,Bind,skye,40.0,5,2
9.07,Bind,viper,36.36,11,4
9.07,Bind,yoru,0.0,4,0
9.07,Bind,sova,0.0,1,0
9.07,Bind,deadlock,0.0,1,0
9.07,Bind,astra,0.0,1,0
9.07,Fracture,kayo,100.0,1,1
9.07,Fracture,jett,100.0,1,1
9.07,Fracture,cypher,100.0,1,1
9.07,Fracture,brimstone,50.0,2,1
9.07,Fracture,breach,50.0,2,1
9.07,Fracture,sova,0.0,1,0
9.07,Fracture,killjoy,0.0,1,0
9.07,Fracture,raze,0.0,1,0
9.07,Haven,fade,100.0,1,1
9.07,Haven,killjoy,100.0,3,3
9.07,Haven,gekko,100.0,2,2
9.07,Haven,brimstone,100.0,2,2
9.07,Haven,raze,100.0,2,2
9.07,Haven,jett,66.67,3,2
9.07,Haven,yoru,60.0,5,3
9.07,Haven,iso,60.0,5,3
9.07,Haven,omen,41.67,12,5
9.07,Haven,sova,36.36,11,4
9.07,Haven,cypher,36.36,11,4
9.07,Haven,neon,33.33,6,2
9.07,Haven,breach,28.57,7,2
9.07,Icebox,gekko,100.0,1,1
9.07,Icebox,jett,50.0,2,1
9.07,Icebox,sova,50.0,2,1
9.07,Icebox,viper,50.0,2,1
9.07,Icebox,killjoy,50.0,2,1
9.07,Icebox,sage,0.0,1,0
9.07,Lotus,killjoy,100.0,2,2
9.07,Lotus,viper,100.0,2,2
9.07,Lotus,raze,100.0,3,3
9.07,Lotus,jett,100.0,1,1
9.07,Lotus,kayo,100.0,1,1
9.07,Lotus,gekko,100.0,1,1
9.07,Lotus,omen,71.43,7,5
9.07,Lotus,fade,60.0,5,3
9.07,Lotus,neon,37.5,8,3
9.07,Lotus,sova,33.33,3,1
9.07,Lotus,cypher,28.57,7,2
9.07,Lotus,breach,16.67,6,1
9.07,Lotus,astra,0.0,3,0
9.07,Lotus,deadlock,0.0,1,0
9.07,Pearl,neon,100.0,1,1
9.07,Pearl,chamber,100.0,1,1
9.07,Pearl,sova,50.0,2,1
9.07,Pearl,astra,50.0,2,1
9.07,Pearl,kayo,50.0,2,1
9.07,Pearl,jett,0.0,1,0
9.07,Pearl,killjoy,0.0,1,0
9.07,Sunset,clove,100.0,2,2
9.07,Sunset,yoru,100.0,2,2
9.07,Sunset,raze,66.67,3,2
9.07,Sunset,gekko,66.67,3,2
9.07,Sunset,omen,50.0,14,7
9.07,Sunset,cypher,50.0,12,6
9.07,Sunset,sova,50.0,10,5
9.07,Sunset,chamber,50.0,2,1
9.07,Sunset,breach,40.0,10,4
9.07,Sunset,neon,40.0,10,4
9.07,Sunset,kayo,0.0,1,0
9.07,Sunset,deadlock,0.0,1,0
9.08,Abyss,iso,100.0,1,1
9.08,Abyss,viper,100.0,1,1
9.08,Abyss,omen,64.29,14,9
9.08,Abyss,jett,52.94,17,9
9.08,Abyss,astra,52.63,19,10
9.08,Abyss,vyse,50.0,8,4
9.08,Abyss,kayo,50.0,6,3
9.08,Abyss,yoru,50.0,8,4
9.08,Abyss,sova,47.37,19,9
9.08,Abyss,harbor,0.0,3,0
9.08,Abyss,cypher,0.0,4,0
9.08,Ascent,astra,100.0,2,2
9.08,Ascent,cypher,66.67,3,2
9.08,Ascent,yoru,66.67,3,2
9.08,Ascent,jett,58.33,12,7
9.08,Ascent,sova,58.33,12,7
9.08,Ascent,omen,50.0,14,7
9.08,Ascent,kayo,45.45,11,5
9.08,Ascent,killjoy,37.5,8,3
9.08,Ascent,fade,0.0,2,0
9.08,Ascent,deadlock,0.0,1,0
9.08,Ascent,vyse,0.0,1,0
9.08,Ascent,neon,0.0,1,0
9.08,Bind,phoenix,100.0,1,1
9.08,Bind,reyna,100.0,1,1
9.08,Bind,sage,100.0,1,1
9.08,Bind,sova,100.0,2,2
9.08,Bind,kayo,100.0,1,1
9.08,Bind,vyse,100.0,1,1
9.08,Bind,iso,80.0,5,4
9.08,Bind,cypher,66.67,6,4
9.08,Bind,astra,66.67,6,4
9.08,Bind,skye,54.55,11,6
9.08,Bind,gekko,50.0,8,4
9.08,Bind,viper,46.15,13,6
9.08,Bind,raze,43.75,16,7
9.08,Bind,brimstone,42.86,14,6
9.08,Bind,yoru,40.0,5,2
9.08,Bind,fade,0.0,4,0
9.08,Bind,jett,0.0,1,0
9.08,Bind,killjoy,0.0,1,0
9.08,Bind,deadlock,0.0,2,0
9.08,Bind,chamber,0.0,1,0
9.08,Haven,brimstone,100.0,1,1
9.08,Haven,reyna,100.0,1,1
9.08,Haven,yoru,66.67,3,2
9.08,Haven,neon,57.14,21,12
9.08,Haven,omen,51.52,33,17
9.08,Haven,cypher,51.52,33,17
9.08,Haven,sova,50.0,34,17
9.08,Haven,gekko,50.0,2,1
9.08,Haven,phoenix,50.0,2,1
9.08,Haven,iso,50.0,4,2
9.08,Haven,breach,48.39,31,15
9.08,Haven,jett,36.36,11,4
9.08,Haven,killjoy,0.0,2,0
9.08,Haven,astra,0.0,2,0
9.08,Pearl,omen,100.0,1,1
9.08,Pearl,iso,100.0,1,1
9.08,Pearl,yoru,100.0,2,2
9.08,Pearl,killjoy,87.5,8,7
9.08,Pearl,fade,85.71,7,6
9.08,Pearl,neon,53.85,13,7
9.08,Pearl,astra,50.0,20,10
9.08,Pearl,kayo,47.06,17,8
9.08,Pearl,jett,33.33,6,2
9.08,Pearl,vyse,33.33,6,2
9.08,Pearl,sova,30.77,13,4
9.08,Pearl,cypher,0.0,4,0
9.08,Pearl,chamber,0.0,1,0
9.08,Pearl,phoenix,0.0,1,0
9.08,Split,breach,100.0,5,5
9.08,Split,clove,100.0,1,1
9.08,Split,gekko,100.0,1,1
9.08,Split,chamber,100.0,1,1
9.08,Split,cypher,75.0,8,6
9.08,Split,skye,50.0,14,7
9.08,Split,jett,50.0,2,1
9.08,Split,reyna,50.0,2,1
9.08,Split,omen,46.67,15,7
9.08,Split,raze,46.67,15,7
9.08,Split,viper,30.0,10,3
9.08,Split,vyse,0.0,4,0
9.08,Split,iso,0.0,1,0
9.08,Split,phoenix,0.0,1,0
9.08,Sunset,reyna,100.0,1,1
9.08,Sunset,clove,100.0,1,1
9.08,Sunset,kayo,75.0,4,3
9.08,Sunset,fade,71.43,7,5
9.08,Sunset,raze,66.67,3,2
9.08,Sunset,omen,50.0,16,8
9.08,Sunset,astra,50.0,2,1
9.08,Sunset,viper,50.0,2,1
9.08,Sunset,yoru,50.0,2,1
9.08,Sunset,skye,50.0,2,1
9.08,Sunset,cypher,46.67,15,7
9.08,Sunset,neon,46.67,15,7
9.08,Sunset,breach,46.15,13,6
9.08,Sunset,sova,14.29,7,1
9.09,Abyss,cypher,75.0,4,3
9.09,Abyss,jett,62.5,8,5
9.09,Abyss,yoru,60.0,5,3
9.09,Abyss,astra,58.33,12,7
9.09,Abyss,sova,50.0,14,7
9.09,Abyss,breach,50.0,4,2
9.09,Abyss,omen,50.0,8,4
9.09,Abyss,kayo,44.44,9,4
9.09,Abyss,neon,0.0,2,0
9.09,Abyss,iso,0.0,2,0
9.09,Abyss,viper,0.0,2,0
9.09,Ascent,jett,66.67,6,4
9.09,Ascent,omen,50.0,8,4
9.09,Ascent,sova,50.0,8,4
9.09,Ascent,kayo,50.0,8,4
9.09,Ascent,killjoy,50.0,8,4
9.09,Ascent,yoru,0.0,2,0
9.09,Bind,vyse,100.0,6,6
9.09,Bind,kayo,100.0,6,6
9.09,Bind,brimstone,66.67,15,10
9.09,Bind,gekko,60.0,15,9
9.09,Bind,raze,57.89,19,11
9.09,Bind,deadlock,50.0,2,1
9.09,Bind,skye,44.44,9,4
9.09,Bind,viper,33.33,15,5
9.09,Bind,cypher,25.0,4,1
9.09,Bind,omen,25.0,4,1
9.09,Bind,breach,20.0,5,1
9.09,Bind,neon,0.0,3,0
9.09,Bind,fade,0.0,3,0
9.09,Bind,astra,0.0,3,0
9.09,Bind,sova,0.0,1,0
9.09,Haven,kayo,100.0,4,4
9.09,Haven,omen,57.14,28,16
9.09,Haven,neon,51.85,27,14
9.09,Haven,cypher,51.61,31,16
9.09,Haven,breach,50.0,28,14
9.09,Haven,iso,50.0,4,2
9.09,Haven,yoru,50.0,4,2
9.09,Haven,sova,42.86,28,12
9.09,Haven,astra,0.0,4,0
9.09,Haven,jett,0.0,1,0
9.09,Haven,killjoy,0.0,1,0
9.09,Pearl,cypher,100.0,5,5
9.09,Pearl,vyse,100.0,2,2
9.09,Pearl,fade,100.0,3,3
9.09,Pearl,omen,100.0,2,2
9.09,Pearl,kayo,71.43,7,5
9.09,Pearl,neon,41.67,12,5
9.09,Pearl,astra,41.67,12,5
9.09,Pearl,sova,36.36,11,4
9.09,Pearl,yoru,28.57,7,2
9.09,Pearl,killjoy,22.22,9,2
9.09,Split,breach,100.0,3,3
9.09,Split,kayo,100.0,2,2
9.09,Split,yoru,100.0,1,1
9.09,Split,viper,75.0,4,3
9.09,Split,fade,60.0,5,3
9.09,Split,raze,54.55,11,6
9.09,Split,omen,50.0,8,4
9.09,Split,astra,50.0,4,2
9.09,Split,jett,50.0,2,1
9.09,Split,skye,50.0,4,2
9.09,Split,cypher,37.5,8,3
9.09,Split,deadlock,0.0,3,0
9.09,Split,neon,0.0,2,0
9.09,Split,sova,0.0,1,0
9.09,Split,sage,0.0,1,0
9.09,Split,vyse,0.0,1,0
9.09,Sunset,gekko,100.0,1,1
9.09,Sunset,fade,71.43,7,5
9.09,Sunset,breach,58.82,17,10
9.09,Sunset,neon,55.56,18,10
9.09,Sunset,cypher,50.0,20,10
9.09,Sunset,omen,50.0,20,10
9.09,Sunset,sova,40.0,10,4
9.09,Sunset,kayo,0.0,4,0
9.09,Sunset,raze,0.0,2,0
9.09,Sunset,iso,0.0,1,0
9.10,Abyss,harbor,100.0,3,3
9.10,Abyss,clove,66.67,3,2
9.10,Abyss,vyse,60.0,10,6
9.10,Abyss,kayo,59.38,32,19
9.10,Abyss,cypher,53.33,30,16
9.10,Abyss,sova,50.0,56,28
9.10,Abyss,astra,50.0,46,23
9.10,Abyss,iso,50.0,4,2
9.10,Abyss,jett,46.81,47,22
9.10,Abyss,omen,43.33,30,13
9.10,Abyss,yoru,35.29,17,6
9.10,Abyss,killjoy,0.0,2,0
9.10,Ascent,neon,100.0,1,1
9.10,Ascent,cypher,64.29,14,9
9.10,Ascent,kayo,54.55,22,12
9.10,Ascent,omen,52.0,25,13
9.10,Ascent,sova,50.0,28,14
9.10,Ascent,jett,50.0,26,13
9.10,Ascent,iso,50.0,2,1
